V1,V2,V3,V4,V5,V6,V7,Class
4,21,19,22,9,12.35,41.94,8
7,9,44,18,13,40.36,68.115,3
4,21,53,22,7,12.35,41.94,8
5,15,45,16,16,40.36,68.115,3
4,21,0,22,14,12.35,41.94,8
4,21,0,22,34,12.35,41.94,8
4,21,10,23,33,12.35,41.94,8
5,15,37,17,1,40.36,68.115,3
6,12,26,12,2,24.729000000000113,48.96,4
4,21,53,23,19,12.35,41.94,8
4,21,0,23,9,12.35,41.94,8
5,17,22,17,43,40.36,68.115,3
4,21,17,23,38,12.35,41.94,8
6,12,21,12,17,40.36,47.21,5
4,21,0,23,10,12.35,41.94,8
4,21,18,24,23,12.35,41.94,8
5,17,22,17,0,40.36,68.115,3
4,21,0,24,40,12.35,41.94,8
4,21,38,24,21,12.35,41.94,8
4,21,0,24,10,12.35,41.94,8
4,21,0,24,9,12.35,41.94,8
4,21,19,24,40,12.35,41.94,8
4,21,0,24,13,12.35,41.94,8
4,21,17,24,1,12.35,41.94,8
6,12,12,12,1,40.36,47.21,5
6,12,9,12,2,40.36,47.21,5
6,12,12,12,38,40.36,47.21,5
7,9,24,18,42,40.36,68.115,3
5,17,34,18,23,40.36,68.115,3
7,10,24,18,0,40.36,68.115,3
4,21,0,24,28,12.35,43.345,8
6,12,39,12,17,40.36,48.96,5
5,17,18,18,19,40.36,68.115,3
4,21,0,24,23,12.35,43.345,8
4,21,0,24,0,12.35,43.345,8
5,17,18,18,33,40.36,68.115,3
4,21,8,24,7,12.35,43.345,8
4,21,0,24,38,12.35,43.345,8
4,21,0,24,11,12.35,43.345,8
6,12,21,12,37,40.36,48.96,5
5,17,5,18,14,40.36,68.115,3
5,17,4,19,52,40.36,68.115,3
4,22,0,24,41,12.35,43.345,8
5,17,23,19,40,40.36,68.115,3
7,10,9,18,5,40.36,68.115,3
4,22,0,24,0,12.35,43.345,8
4,22,10,24,23,12.35,43.345,8
6,12,39,12,26,40.36,48.96,5
5,17,45,19,7,40.36,68.115,3
7,10,11,18,0,40.36,68.115,3
6,12,12,12,24,40.36,48.96,5
5,17,7,19,17,40.36,68.115,3
4,22,17,24,0,12.35,43.345,8
4,22,19,24,55,12.35,43.345,8
5,17,18,19,13,40.36,68.115,3
4,22,0,24,57,12.35,43.345,8
7,10,7,18,0,40.36,68.115,3
5,17,35,19,11,40.36,68.115,3
4,22,0,24,4,12.35,43.345,8
5,17,17,19,36,40.36,68.115,3
4,22,19,24,40,12.35,43.345,8
7,10,11,18,-2,40.36,68.115,3
5,17,5,19,8,40.36,68.115,3
4,22,0,24,44,12.35,43.345,8
5,17,17,19,43,40.36,68.115,3
6,12,30,12,4,40.36,48.96,5
4,22,0,24,11,12.35,43.345,8
5,17,16,19,32,40.36,68.115,3
4,22,13,24,9,12.35,43.345,8
4,22,0,24,14,12.35,43.345,8
4,22,0,24,58,12.35,43.345,8
7,10,9,18,29,40.36,68.115,3
5,17,15,19,44,40.36,68.115,3
4,22,13,24,38,12.35,43.345,8
4,22,0,24,14,12.35,43.345,8
5,17,18,19,2,40.36,68.115,3
5,17,18,19,8,40.36,68.115,3
7,10,44,18,15,40.36,68.115,3
7,10,9,18,19,40.36,68.115,3
3,45,47,37,39,21.310000000000002,41.94,9
2,35,54,37,10,40.36,68.115,10
5,17,28,19,40,40.36,68.115,3
4,22,20,24,29,12.35,43.345,8
4,22,0,24,7,12.35,43.345,8
4,22,10,24,26,12.35,43.345,8
5,19,35,19,2,40.36,68.115,3
7,10,24,19,23,40.36,68.115,3
4,22,0,24,25,12.35,43.345,8
5,19,16,19,42,40.36,68.115,3
4,22,20,24,6,12.35,43.345,8
6,12,6,12,12,40.36,48.96,5
5,19,33,19,22,40.36,68.115,3
7,10,7,19,11,40.36,68.115,3
4,22,20,24,14,12.35,43.345,8
4,22,20,25,7,12.35,43.345,8
4,22,10,25,39,12.35,43.345,8
5,19,54,19,35,40.36,68.115,3
7,10,24,19,34,40.36,68.115,3
6,12,35,12,10,40.36,48.96,5
4,22,10,25,20,12.35,43.345,8
5,19,33,19,14,40.36,68.115,3
4,22,0,25,9,12.35,43.345,8
5,19,17,19,24,40.36,68.115,3
4,22,10,25,23,13.5,45.235,8
7,10,59,19,36,40.36,68.115,3
4,22,10,25,17,13.5,45.235,8
6,12,26,14,11,40.36,48.96,5
4,22,0,25,48,13.5,45.235,8
5,19,33,19,18,40.36,68.115,3
6,12,6,14,21,40.36,48.96,5
4,22,0,25,24,13.5,45.235,8
4,22,0,25,31,13.5,45.235,8
5,19,42,19,13,40.36,68.115,3
4,22,0,25,34,13.5,45.235,8
6,12,6,16,0,40.36,48.96,5
4,22,53,25,18,13.5,45.235,8
6,12,43,16,26,40.36,48.96,5
7,10,7,19,18,40.36,68.115,3
7,14,24,19,34,40.36,68.115,3
5,19,16,19,33,40.36,68.115,3
7,15,14,20,7,40.36,68.115,3
5,19,18,19,11,40.36,68.115,3
6,12,39,16,0,40.36,51.03275000000002,5
5,19,34,19,12,24.729000000000113,48.96,4
7,15,45,20,39,40.36,68.115,3
2,35,56,37,7,40.36,68.115,10
4,22,0,25,6,13.5,45.235,8
5,19,31,19,40,24.729000000000113,51.03275000000002,4
4,22,0,25,24,13.5,45.235,8
7,15,24,20,35,40.36,68.115,3
4,22,10,25,16,13.5,45.235,8
5,19,16,19,4,24.729000000000113,51.03275000000002,4
4,22,0,25,6,13.5,45.235,8
4,22,8,25,-2,13.5,45.235,8
5,19,5,19,44,24.729000000000113,51.03275000000002,4
7,15,6,20,26,40.36,68.115,3
4,22,20,25,0,13.5,45.235,8
4,22,0,25,32,13.5,45.235,8
5,19,15,19,35,24.729000000000113,51.03275000000002,4
6,13,21,16,27,40.36,51.03275000000002,5
4,22,0,25,43,13.5,45.235,8
5,19,46,19,16,24.729000000000113,51.03275000000002,4
6,13,21,16,18,40.36,51.03275000000002,5
5,19,15,19,14,24.729000000000113,51.03275000000002,4
4,22,0,25,39,13.5,45.235,8
6,13,12,16,20,40.36,51.03275000000002,5
7,17,9,20,7,40.36,68.115,3
4,22,0,25,36,13.5,45.235,8
4,22,0,25,19,13.5,47.21,8
4,22,0,25,43,13.5,47.21,8
4,22,0,25,13,13.5,47.21,8
4,22,0,25,37,13.5,47.21,8
7,17,24,20,24,40.36,68.115,3
5,19,23,19,58,24.729000000000113,51.03275000000002,4
7,17,6,20,17,40.36,68.115,3
5,20,23,19,33,24.729000000000113,51.03275000000002,4
5,20,33,19,25,40.36,51.03275000000002,5
4,22,0,25,10,13.5,47.21,8
6,13,31,16,19,40.36,51.03275000000002,5
4,23,10,25,6,13.5,47.21,8
4,23,13,25,33,13.5,47.21,8
4,23,13,25,40,13.5,47.21,8
4,23,0,25,24,13.5,47.21,8
5,20,22,19,18,40.36,51.03275000000002,5
5,20,15,19,29,40.36,51.03275000000002,5
7,17,7,20,35,40.36,68.115,3
4,23,10,25,9,14.5,47.21,8
4,23,10,25,9,14.5,47.21,8
4,23,0,25,14,14.5,47.21,8
4,23,10,26,39,14.5,47.21,8
5,20,28,19,8,40.36,51.03275000000002,5
5,20,16,19,33,40.36,51.03275000000002,5
7,17,6,20,18,40.36,68.115,3
4,23,0,26,21,14.5,47.21,8
4,23,13,26,17,14.5,47.21,8
4,23,0,26,16,14.5,47.21,8
4,23,0,26,17,14.5,47.21,8
6,13,37,16,31,40.36,51.03275000000002,5
7,17,45,20,0,40.36,68.115,3
4,23,0,26,9,14.5,47.21,8
7,17,7,20,0,40.36,68.115,3
4,23,0,26,13,14.5,47.21,8
7,18,14,21,20,40.36,68.115,3
4,23,20,26,36,14.5,47.21,8
4,23,0,26,12,14.5,48.96,8
4,23,0,26,9,14.5,48.96,8
4,23,0,26,17,15.64,48.96,8
4,23,0,26,25,15.64,48.96,8
4,23,0,26,19,15.64,51.03275000000002,8
7,18,14,21,24,40.36,68.115,3
4,23,0,26,42,15.64,51.03275000000002,8
4,23,8,26,-2,15.64,51.03275000000002,8
5,20,28,19,10,40.36,51.03275000000002,5
4,23,25,26,31,15.64,51.03275000000002,8
4,23,20,26,6,15.64,51.03275000000002,8
4,23,0,26,0,15.64,51.03275000000002,8
4,23,13,26,20,15.64,51.03275000000002,8
4,23,0,26,7,15.64,51.03275000000002,8
5,20,16,19,18,40.36,51.03275000000002,5
4,24,0,26,26,21.310000000000002,41.94,9
7,18,6,21,35,40.36,68.115,3
6,13,21,16,7,40.36,51.03275000000002,5
4,24,0,26,8,23.0,41.94,9
4,24,0,26,44,23.0,41.94,9
5,20,23,20,2,40.36,51.03275000000002,5
4,24,19,26,12,23.0,41.94,9
3,45,47,37,35,23.0,41.94,9
4,24,0,26,20,23.0,41.94,9
6,13,35,16,14,40.36,51.03275000000002,5
5,20,18,20,14,40.36,51.03275000000002,5
5,20,28,20,14,40.36,51.03275000000002,5
4,24,0,26,34,23.0,41.94,9
7,18,14,21,37,40.36,68.115,3
4,24,0,26,46,23.0,43.345,9
7,18,40,21,10,40.36,68.115,3
4,24,0,26,0,23.0,43.345,9
4,24,0,26,43,23.0,43.345,9
7,18,9,21,1,40.36,68.115,3
6,13,21,16,10,40.36,51.03275000000002,5
7,18,44,21,17,40.36,68.115,3
4,24,0,26,14,23.0,43.345,9
4,24,0,26,0,23.0,43.345,9
7,19,9,21,27,40.36,68.115,3
7,19,6,21,46,40.36,68.115,3
6,13,12,16,0,40.36,68.115,5
6,13,12,16,52,40.36,68.115,5
4,24,0,26,42,23.0,43.345,9
4,24,20,26,46,23.0,43.345,9
4,24,53,26,0,23.0,43.345,9
7,20,6,21,41,40.36,68.115,3
5,20,4,20,13,40.36,68.115,5
6,13,22,16,16,15.64,51.03275000000002,8
7,21,6,21,12,40.36,68.115,3
4,24,0,26,12,23.0,43.345,9
4,24,29,26,48,23.0,43.345,9
6,13,21,18,25,15.64,51.03275000000002,8
4,24,8,26,31,23.0,43.345,9
6,13,27,18,6,15.64,51.03275000000002,8
3,45,32,37,22,23.0,43.345,9
5,20,25,20,14,40.36,68.115,5
4,24,53,26,24,23.0,43.345,9
4,24,38,26,7,23.0,43.345,9
4,24,8,26,28,23.0,43.345,9
7,21,7,21,6,40.36,68.115,3
4,24,20,26,35,23.0,43.345,9
6,13,26,18,6,18.55,51.03275000000002,8
5,20,16,20,27,40.36,68.115,5
5,22,17,20,37,40.36,68.115,5
2,35,52,37,31,40.36,68.115,10
5,22,5,20,18,40.36,68.115,5
6,14,21,18,24,18.55,51.03275000000002,8
5,22,13,20,23,40.36,68.115,5
4,24,0,26,35,23.0,43.345,9
6,15,37,18,14,18.55,51.03275000000002,8
4,24,0,26,10,23.0,43.345,9
4,24,0,26,7,23.0,43.345,9
5,22,16,20,11,40.36,68.115,5
4,24,0,26,41,23.0,43.345,9
4,24,0,26,35,23.0,45.235,9
6,15,12,18,29,18.55,51.03275000000002,8
4,24,0,26,20,23.0,45.235,9
4,24,0,26,7,23.0,45.235,9
4,25,0,26,33,23.0,45.235,9
5,22,13,20,35,40.36,68.115,5
5,22,46,20,41,40.36,68.115,5
6,15,27,18,19,18.55,51.03275000000002,8
7,21,60,21,30,40.36,68.115,3
3,45,32,45,35,23.0,45.235,9
4,25,0,26,33,23.0,45.235,9
5,22,28,20,22,40.36,68.115,5
4,25,20,26,2,23.0,45.235,9
4,25,0,26,0,23.0,45.235,9
4,25,36,26,43,23.0,45.235,9
5,22,18,20,10,40.36,68.115,5
4,25,0,27,31,23.0,45.235,9
5,22,15,21,47,40.36,68.115,5
4,25,0,27,4,23.0,45.235,9
5,22,18,21,10,40.36,68.115,5
6,15,12,19,1,18.55,51.03275000000002,8
4,25,0,27,13,23.0,45.235,9
5,22,15,21,43,40.36,68.115,5
4,25,0,27,24,23.0,45.235,9
4,25,8,27,34,23.0,45.235,9
4,25,29,27,48,23.0,45.235,9
7,21,24,22,13,24.729000000000113,51.03275000000002,4
4,25,0,27,6,23.0,45.235,9
4,25,0,27,16,23.0,45.235,9
4,25,29,27,31,23.0,45.235,9
4,25,0,32,13,23.0,45.235,9
7,21,9,22,8,27.739000000000114,51.03275000000002,4
4,25,0,32,20,23.0,45.235,9
6,15,35,19,25,18.55,51.03275000000002,8
4,25,0,32,30,23.0,45.235,9
4,25,0,32,27,23.0,45.235,9
6,16,30,19,8,18.55,51.03275000000002,8
4,25,0,32,12,23.0,45.235,9
6,16,31,19,32,18.55,51.03275000000002,8
4,25,20,32,35,23.0,45.235,9
4,25,0,32,12,23.0,45.235,9
4,25,0,32,29,23.0,45.235,9
4,25,0,32,11,23.0,45.235,9
6,16,31,19,38,18.55,51.03275000000002,8
4,25,0,32,9,23.0,45.235,9
6,16,22,19,6,18.55,51.03275000000002,8
4,25,0,33,20,23.0,45.235,9
3,45,47,45,12,23.0,45.235,9
5,23,13,21,12,27.739000000000114,57.678500000000035,7
4,25,10,33,25,23.0,45.235,9
6,16,12,19,13,18.55,51.03275000000002,8
6,16,26,19,57,18.55,51.03275000000002,8
4,25,0,34,0,23.0,45.235,9
5,24,46,21,35,27.739000000000114,57.678500000000035,7
4,25,0,34,34,23.0,45.235,9
4,25,0,34,36,23.0,45.235,9
4,25,0,34,12,23.0,45.235,9
4,25,0,34,53,23.0,45.235,9
7,21,6,22,-2,27.739000000000114,51.03275000000002,4
4,26,0,34,18,23.0,45.235,9
7,21,14,22,7,27.739000000000114,51.03275000000002,4
4,26,0,34,30,23.0,45.235,9
5,24,13,21,14,27.739000000000114,57.678500000000035,7
5,24,33,21,11,27.739000000000114,57.678500000000035,7
4,26,8,34,35,23.0,47.21,9
5,24,18,21,37,27.739000000000114,57.678500000000035,7
4,26,0,34,24,23.0,47.21,9
7,21,6,22,31,27.739000000000114,51.03275000000002,4
7,21,7,22,0,27.739000000000114,51.03275000000002,4
4,26,0,34,7,23.0,47.21,9
7,21,11,22,37,27.739000000000114,51.03275000000002,4
4,26,0,34,13,23.0,47.21,9
4,26,0,34,14,24.729000000000113,47.21,9
7,21,24,23,19,27.739000000000114,51.03275000000002,4
6,20,27,19,10,18.55,51.03275000000002,8
5,24,46,21,10,18.55,51.03275000000002,8
7,21,40,23,20,27.739000000000114,51.03275000000002,4
7,21,6,23,42,27.739000000000114,53.79625000000006,4
5,24,18,21,13,18.55,51.03275000000002,8
6,20,26,19,31,18.55,51.03275000000002,8
4,26,0,34,26,24.729000000000113,47.21,9
4,26,0,34,24,24.729000000000113,47.21,9
4,26,0,34,33,24.729000000000113,47.21,9
6,20,8,19,31,18.55,51.03275000000002,8
4,26,0,34,20,24.729000000000113,47.21,9
7,22,6,23,23,40.36,53.79625000000006,4
4,26,0,35,0,24.729000000000113,47.21,9
7,23,6,23,40,40.36,53.79625000000006,4
3,45,32,45,10,24.729000000000113,47.21,9
4,26,0,35,25,24.729000000000113,47.21,9
4,26,0,35,32,24.729000000000113,47.21,9
6,20,12,19,23,18.55,51.03275000000002,8
5,24,16,21,35,18.55,51.03275000000002,8
5,24,17,21,9,21.310000000000002,51.03275000000002,8
6,20,31,22,14,21.310000000000002,51.03275000000002,8
5,24,23,21,18,21.310000000000002,51.03275000000002,8
5,24,28,21,2,21.310000000000002,51.03275000000002,8
7,23,11,23,33,40.36,53.79625000000006,4
5,24,25,21,21,21.310000000000002,51.03275000000002,8
5,24,18,21,7,21.310000000000002,51.03275000000002,8
4,26,0,35,16,24.729000000000113,47.21,9
4,26,0,35,6,24.729000000000113,47.21,9
7,23,24,23,29,40.36,53.79625000000006,4
5,25,13,21,19,21.310000000000002,51.03275000000002,8
4,26,0,35,12,24.729000000000113,47.21,9
6,20,22,23,44,21.310000000000002,51.03275000000002,8
5,25,17,21,47,21.310000000000002,51.03275000000002,8
6,20,8,23,50,21.310000000000002,51.03275000000002,8
6,20,21,23,2,21.310000000000002,51.03275000000002,8
4,26,0,35,13,24.729000000000113,47.21,9
6,20,12,23,31,21.310000000000002,51.03275000000002,8
6,20,21,23,14,21.310000000000002,51.03275000000002,8
5,25,17,21,20,21.310000000000002,51.03275000000002,8
6,21,8,23,24,21.310000000000002,51.03275000000002,8
6,21,26,23,7,21.310000000000002,51.03275000000002,8
5,25,16,21,18,21.310000000000002,51.03275000000002,8
6,21,30,24,39,21.310000000000002,51.03275000000002,8
5,25,28,21,30,21.310000000000002,51.03275000000002,8
7,23,6,23,8,40.36,53.79625000000006,4
6,23,37,24,43,21.310000000000002,51.03275000000002,8
7,23,16,23,15,27.739000000000114,57.678500000000035,7
5,25,13,21,24,21.310000000000002,51.03275000000002,8
6,23,37,24,22,21.310000000000002,51.03275000000002,8
6,23,18,24,12,21.310000000000002,51.03275000000002,8
4,26,0,36,18,24.729000000000113,47.21,9
7,23,49,23,29,27.739000000000114,57.678500000000035,7
7,23,21,23,32,27.739000000000114,57.678500000000035,7
4,27,0,36,1,24.729000000000113,47.21,9
7,23,6,23,1,27.739000000000114,57.678500000000035,7
6,23,34,24,36,21.310000000000002,51.03275000000002,8
7,23,25,23,9,27.739000000000114,57.678500000000035,7
4,29,20,36,9,24.729000000000113,47.21,9
4,29,0,36,31,24.729000000000113,47.21,9
7,23,16,23,9,27.739000000000114,57.678500000000035,7
4,29,0,36,2,24.729000000000113,47.21,9
4,29,0,36,34,24.729000000000113,47.21,9
4,29,0,36,0,24.729000000000113,47.21,9
6,23,22,27,30,21.310000000000002,51.03275000000002,8
6,23,18,27,35,21.310000000000002,51.03275000000002,8
4,29,0,36,11,24.729000000000113,47.21,9
7,23,45,23,0,27.739000000000114,57.678500000000035,7
4,29,0,36,11,24.729000000000113,47.21,9
7,23,11,23,35,27.739000000000114,57.678500000000035,7
4,29,41,36,28,24.729000000000113,47.21,9
6,23,22,27,6,21.310000000000002,51.03275000000002,8
7,23,24,29,12,27.739000000000114,57.678500000000035,7
5,25,4,21,35,23.0,53.79625000000006,8
4,29,0,36,34,24.729000000000113,47.21,9
4,29,0,36,10,24.729000000000113,47.21,9
4,29,19,37,6,24.729000000000113,47.21,9
4,29,0,37,32,24.729000000000113,47.21,9
4,29,0,50,20,24.729000000000113,47.21,9
6,24,18,27,0,23.0,53.79625000000006,8
6,26,18,27,35,23.0,53.79625000000006,8
5,25,13,23,4,23.0,53.79625000000006,8
4,29,20,50,31,24.729000000000113,47.21,9
5,25,17,23,5,23.0,53.79625000000006,8
4,29,0,50,38,24.729000000000113,47.21,9
6,26,8,27,38,23.0,53.79625000000006,8
4,29,0,50,29,24.729000000000113,47.21,9
7,23,21,29,20,27.739000000000114,57.678500000000035,7
4,29,10,50,8,24.729000000000113,47.21,9
6,26,12,27,10,23.0,53.79625000000006,8
4,35,10,50,4,24.729000000000113,47.21,9
7,23,11,29,31,27.739000000000114,57.678500000000035,7
4,38,0,50,18,24.729000000000113,47.21,9
5,25,17,23,40,23.0,53.79625000000006,8
4,40,0,50,27,24.729000000000113,47.21,9
5,25,63,23,40,23.0,53.79625000000006,8
6,26,12,27,28,23.0,53.79625000000006,8
5,25,17,23,28,23.0,53.79625000000006,8
4,40,19,50,7,24.729000000000113,47.21,9
7,23,21,29,9,27.739000000000114,57.678500000000035,7
6,26,35,27,6,23.0,53.79625000000006,8
7,23,14,29,38,27.739000000000114,57.678500000000035,7
4,40,19,50,32,24.729000000000113,48.96,9
6,26,12,27,33,23.0,53.79625000000006,8
2,45,56,49,8,40.36,68.115,10
5,25,13,23,1,23.0,53.79625000000006,8
7,23,6,29,25,27.739000000000114,57.678500000000035,7
4,40,0,50,35,24.729000000000113,48.96,9
7,24,24,29,14,27.739000000000114,57.678500000000035,7
4,44,20,50,16,24.729000000000113,48.96,9
4,44,20,50,22,24.729000000000113,48.96,9
4,44,20,50,40,24.729000000000113,48.96,9
4,44,0,50,20,24.729000000000113,48.96,9
5,26,0,23,11,23.0,53.79625000000006,8
5,26,0,23,4,23.0,53.79625000000006,8
5,26,23,23,24,23.0,53.79625000000006,8
5,26,0,23,18,23.0,53.79625000000006,8
6,26,39,27,44,23.0,53.79625000000006,8
5,26,0,23,22,23.0,53.79625000000006,8
5,26,0,23,39,23.0,53.79625000000006,8
5,26,0,23,27,23.0,53.79625000000006,8
5,26,0,23,48,23.0,53.79625000000006,8
6,26,34,27,6,23.0,53.79625000000006,8
6,26,26,27,40,23.0,53.79625000000006,8
6,26,30,27,17,23.0,53.79625000000006,8
5,26,0,23,20,23.0,53.79625000000006,8
6,26,31,27,24,23.0,53.79625000000006,8
7,28,28,29,25,27.739000000000114,57.678500000000035,7
5,26,0,23,21,23.0,53.79625000000006,8
6,26,12,27,38,24.729000000000113,53.79625000000006,8
5,27,4,23,11,24.729000000000113,53.79625000000006,8
5,27,33,23,52,24.729000000000113,53.79625000000006,8
7,29,6,29,21,27.739000000000114,57.678500000000035,7
4,44,19,50,6,24.729000000000113,48.96,9
6,26,35,29,30,24.729000000000113,53.79625000000006,8
5,27,0,23,24,24.729000000000113,53.79625000000006,8
7,32,25,29,33,40.36,57.678500000000035,7
5,27,0,23,10,24.729000000000113,53.79625000000006,8
5,27,0,23,31,24.729000000000113,53.79625000000006,8
5,27,0,24,12,24.729000000000113,53.79625000000006,8
6,26,27,29,41,24.729000000000113,53.79625000000006,8
7,32,59,29,18,40.36,57.678500000000035,7
5,27,20,24,20,24.729000000000113,53.79625000000006,8
7,32,7,29,17,40.36,57.678500000000035,7
7,32,16,29,24,40.36,57.678500000000035,7
5,27,0,24,44,24.729000000000113,53.79625000000006,8
7,32,11,29,21,40.36,57.678500000000035,7
7,32,45,29,21,40.36,57.678500000000035,7
7,32,25,29,12,40.36,57.678500000000035,7
7,32,25,29,44,40.36,57.678500000000035,7
7,32,14,29,57,24.729000000000113,48.96,9
7,35,6,29,8,24.729000000000113,48.96,9
5,27,20,24,24,24.729000000000113,53.79625000000006,8
5,27,0,24,44,24.729000000000113,53.79625000000006,8
5,27,0,24,23,24.729000000000113,53.79625000000006,8
6,32,22,29,37,24.729000000000113,57.678500000000035,8
5,27,20,24,11,24.729000000000113,57.678500000000035,8
5,27,0,24,18,24.729000000000113,57.678500000000035,8
5,27,33,24,43,24.729000000000113,57.678500000000035,8
6,36,12,29,9,24.729000000000113,57.678500000000035,8
5,27,0,24,10,24.729000000000113,57.678500000000035,8
7,35,24,29,47,24.729000000000113,48.96,9
5,27,0,24,31,24.729000000000113,57.678500000000035,8
5,27,0,24,4,24.729000000000113,57.678500000000035,8
4,44,36,50,28,24.729000000000113,48.96,9
5,27,0,24,22,24.729000000000113,57.678500000000035,8
5,27,0,24,27,24.729000000000113,57.678500000000035,8
5,27,23,24,8,24.729000000000113,57.678500000000035,8
5,27,0,24,13,24.729000000000113,57.678500000000035,8
5,29,0,26,0,24.729000000000113,57.678500000000035,8
6,36,39,29,13,27.739000000000114,57.678500000000035,8
6,36,35,29,17,27.739000000000114,57.678500000000035,8
5,29,0,26,14,27.739000000000114,57.678500000000035,8
7,35,24,29,24,24.729000000000113,48.96,9
6,38,12,29,33,27.739000000000114,57.678500000000035,8
4,44,19,50,11,24.729000000000113,48.96,9
7,35,24,29,20,24.729000000000113,48.96,9
4,44,19,50,38,24.729000000000113,48.96,9
5,29,13,26,4,27.739000000000114,57.678500000000035,8
5,29,0,26,24,27.739000000000114,57.678500000000035,8
4,44,19,50,24,24.729000000000113,48.96,9
5,29,0,26,25,27.739000000000114,57.678500000000035,8
7,38,14,29,21,24.729000000000113,48.96,9
6,38,31,29,11,27.739000000000114,57.678500000000035,8
5,29,0,26,7,27.739000000000114,57.678500000000035,8
6,38,18,31,12,27.739000000000114,57.678500000000035,8
6,38,34,31,27,27.739000000000114,57.678500000000035,8
5,29,0,26,38,27.739000000000114,57.678500000000035,8
5,29,0,26,6,27.739000000000114,57.678500000000035,8
6,38,35,33,41,40.36,57.678500000000035,8
5,29,0,26,10,40.36,57.678500000000035,8
6,38,12,33,14,40.36,57.678500000000035,8
5,29,0,26,24,40.36,57.678500000000035,8
6,40,34,33,47,40.36,57.678500000000035,8
6,42,30,35,22,40.36,57.678500000000035,8
6,42,31,35,41,40.36,57.678500000000035,8
5,30,0,27,35,40.36,57.678500000000035,8
5,30,0,27,15,40.36,57.678500000000035,8
6,42,8,35,0,40.36,57.678500000000035,8
5,30,0,27,33,40.36,57.678500000000035,8
6,42,22,35,32,40.36,57.678500000000035,8
5,30,0,28,9,40.36,68.115,8
6,42,26,35,2,40.36,68.115,8
6,42,34,35,14,40.36,68.115,8
6,42,35,35,38,40.36,68.115,8
3,45,47,45,24,24.729000000000113,48.96,9
5,32,0,28,42,40.36,68.115,8
5,32,23,28,38,40.36,68.115,8
5,32,0,28,0,40.36,68.115,8
6,43,10,40,33,40.36,68.115,8
6,43,10,40,46,40.36,68.115,8
5,32,20,28,27,40.36,68.115,8
5,32,42,28,25,40.36,68.115,8
7,38,7,29,46,24.729000000000113,48.96,9
5,34,46,28,0,40.36,68.115,8
7,38,7,29,33,24.729000000000113,48.96,9
7,38,25,29,36,24.729000000000113,48.96,9
5,34,15,28,36,40.36,68.115,8
7,38,14,29,10,24.729000000000113,48.96,9
5,34,0,28,27,40.36,68.115,8
7,38,25,29,0,24.729000000000113,48.96,9
6,43,29,40,28,40.36,68.115,8
5,34,0,28,24,40.36,68.115,8
7,38,45,29,28,24.729000000000113,48.96,9
6,43,18,40,28,40.36,68.115,8
6,43,8,40,0,40.36,68.115,8
6,43,27,40,7,40.36,68.115,8
5,35,0,28,-2,40.36,68.115,8
5,35,0,28,0,40.36,68.115,8
5,35,0,31,17,40.36,68.115,8
5,35,0,31,21,40.36,68.115,8
7,38,24,35,7,24.729000000000113,48.96,9
5,35,0,31,18,24.729000000000113,48.96,9
5,35,20,31,7,24.729000000000113,48.96,9
5,35,0,31,12,24.729000000000113,48.96,9
7,38,25,45,11,24.729000000000113,48.96,9
5,35,20,31,16,24.729000000000113,48.96,9
6,43,31,40,46,40.36,68.115,8
7,38,23,45,0,24.729000000000113,48.96,9
5,35,20,31,26,24.729000000000113,48.96,9
7,38,21,45,21,24.729000000000113,51.03275000000002,9
7,42,7,45,57,24.729000000000113,51.03275000000002,9
7,42,7,45,26,24.729000000000113,51.03275000000002,9
5,35,0,31,39,24.729000000000113,51.03275000000002,9
7,45,24,45,7,24.729000000000113,51.03275000000002,9
4,44,53,50,8,24.729000000000113,51.03275000000002,9
4,44,19,50,8,24.729000000000113,51.03275000000002,9
7,45,21,45,20,24.729000000000113,51.03275000000002,9
6,43,34,40,20,40.36,68.115,8
7,45,24,45,16,24.729000000000113,53.79625000000006,9
7,45,14,45,10,24.729000000000113,53.79625000000006,9
5,35,0,31,7,24.729000000000113,53.79625000000006,9
5,35,0,31,24,24.729000000000113,53.79625000000006,9
5,36,0,31,28,24.729000000000113,53.79625000000006,9
5,36,0,33,33,24.729000000000113,53.79625000000006,9
6,43,31,40,30,40.36,68.115,8
5,42,0,33,12,24.729000000000113,53.79625000000006,9
7,45,24,45,16,24.729000000000113,53.79625000000006,9
6,43,37,40,6,40.36,68.115,8
6,43,35,40,45,40.36,68.115,8
